Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1,108.871,1,Pending,0
TCP,1.1,108.871,1,Pending,0
TCP,1.2,108.871,1,Pending,0
TCP,1.3,108.871,1,Pending,0
TCP,1.4,108.871,1,Pending,0
TCP,1.5,108.871,1,Pending,0
TCP,1.6,108.931,1,Pending,0
TCP,1.7,108.898,1,Pending,0
TCP,1.8,108.925,1,Pending,0
TCP,1.9,108.91,1,Pending,0
TCP,2,108.871,1,Pending,0
TCP,2.1,108.91,1,Pending,0
TCP,2.2,108.871,1,Pending,0
TCP,2.3,108.871,1,Pending,0
TCP,2.4,108.871,1,Pending,0
TCP,2.5,108.871,1,Pending,0
TCP,2.6,108.91,1,Pending,0
TCP,2.7,108.967,1,Pending,0
TCP,2.8,108.91,1,Pending,0
TCP,2.9,108.909,1,Pending,0
TCP,3,108.994,1,Pending,0
TCP,3.1,108.871,1,Pending,0
TCP,3.2,108.882,1,Pending,0
TCP,3.3,108.903,1,Pending,0
TCP,3.4,108.953,1,Pending,0
TCP,3.5,108.871,1,Pending,0
TCP,3.6,108.91,1,Pending,0
TCP,3.7,108.883,1,Pending,0
TCP,3.8,108.91,1,Pending,0
TCP,3.9,108.871,1,Pending,0
TCP,4,108.937,1,Pending,0
TCP,4.1,108.933,1,Pending,0
TCP,4.2,108.871,1,Pending,0
TCP,4.3,108.871,1,Pending,0
TCP,4.4,108.91,1,Pending,0
TCP,4.5,108.871,1,Pending,0
TCP,4.6,108.91,1,Pending,0
TCP,4.7,108.93,1,Pending,0
TCP,4.8,108.871,1,Pending,0
TCP,4.9,108.937,1,Pending,0
